CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;GRUPO_DFP;MOEDA;ESCALA_MOEDA;ORDEM_EXERC;DT_FIM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA;ST_CONTA_FIXA
00.070.698/0001-11;2025-12-31;1;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;014451;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-12-31;1.02.02.02;Propriedades para Investimento;0.0000000000;S
00.070.698/0001-11;2025-12-31;1;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;014451;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-12-31;1.02.02.02;Propriedades para Investimento;0.0000000000;S
00.070.698/0001-11;2025-12-31;1;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;014451;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-12-31;1.02.03;Imobilizado;52285.0000000000;S
00.070.698/0001-11;2025-12-31;1;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;014451;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-12-31;1.02.03;Imobilizado;51069.0000000000;S
00.070.698/0001-11;2025-12-31;1;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;014451;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-12-31;1.02.03.01;Imobilizado em Operação;52285.0000000000;S
00.070.698/0001-11;2025-12-31;1;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;014451;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-12-31;1.02.03.01;Imobilizado em Operação;51069.0000000000;S
00.070.698/0001-11;2025-12-31;1;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;014451;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-12-31;1.02.03.02;Direito de Uso em Arrendamento;0.0000000000;S
00.070.698/0001-11;2025-12-31;1;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;014451;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-12-31;1.02.03.02;Direito de Uso em Arrendamento;0.0000000000;S
00.070.698/0001-11;2025-12-31;1;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;014451;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-12-31;1.02.03.03;Imobilizado em Andamento;0.0000000000;S
00.070.698/0001-11;2025-12-31;1;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;014451;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-12-31;1.02.03.03;Imobilizado em Andamento;0.0000000000;S
00.070.698/0001-11;2025-12-31;1;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;014451;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-12-31;1.02.04;Intangível;95808.0000000000;S
00.070.698/0001-11;2025-12-31;1;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;014451;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-12-31;1.02.04;Intangível;103363.0000000000;S
00.070.698/0001-11;2025-12-31;1;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;014451;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-12-31;1.02.04.01;Intangíveis;95808.0000000000;S
00.070.698/0001-11;2025-12-31;1;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;014451;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-12-31;1.02.04.01;Intangíveis;103363.0000000000;S
00.070.698/0001-11;2025-12-31;1;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;014451;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-12-31;1.02.04.01.01;Contrato de Concessão;95808.0000000000;S
00.070.698/0001-11;2025-12-31;1;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;014451;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-12-31;1.02.04.01.01;Contrato de Concessão;103363.0000000000;S
00.070.698/0001-11;2025-12-31;1;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;014451;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-12-31;1.02.04.02;Goodwill;0.0000000000;S
00.070.698/0001-11;2025-12-31;1;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;014451;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-12-31;1.02.04.02;Goodwill;0.0000000000;S
00.080.671/0001-00;2025-12-31;1;CARAMURU ALIMENTOS S.A.;026190;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-12-31;1;Ativo Total;7220957.0000000000;S
00.080.671/0001-00;2025-12-31;1;CARAMURU ALIMENTOS S.A.;026190;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-12-31;1;Ativo Total;7068495.0000000000;S
00.080.671/0001-00;2025-12-31;1;CARAMURU ALIMENTOS S.A.;026190;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-12-31;1.01;Ativo Circulante;4699909.0000000000;S
00.080.671/0001-00;2025-12-31;1;CARAMURU ALIMENTOS S.A.;026190;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-12-31;1.01;Ativo Circulante;4389286.0000000000;S
00.080.671/0001-00;2025-12-31;1;CARAMURU ALIMENTOS S.A.;026190;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-12-31;1.01.01;Caixa e Equivalentes de Caixa;2536096.0000000000;S
00.080.671/0001-00;2025-12-31;1;CARAMURU ALIMENTOS S.A.;026190;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-12-31;1.01.01;Caixa e Equivalentes de Caixa;2017378.0000000000;S
00.080.671/0001-00;2025-12-31;1;CARAMURU ALIMENTOS S.A.;026190;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-12-31;1.01.02;Aplicações Financeiras;0.0000000000;S
00.080.671/0001-00;2025-12-31;1;CARAMURU ALIMENTOS S.A.;026190;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-12-31;1.01.02;Aplicações Financeiras;0.0000000000;S
00.080.671/0001-00;2025-12-31;1;CARAMURU ALIMENTOS S.A.;026190;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-12-31;1.01.02.01;Aplicações Financeiras Avaliadas a Valor Justo através do Resultado;0.0000000000;S
00.080.671/0001-00;2025-12-31;1;CARAMURU ALIMENTOS S.A.;026190;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-12-31;1.01.02.01;Aplicações Financeiras Avaliadas a Valor Justo através do Resultado;0.0000000000;S
00.080.671/0001-00;2025-12-31;1;CARAMURU ALIMENTOS S.A.;026190;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-12-31;1.01.02.01.01;Títulos para Negociação;0.0000000000;S
00.080.671/0001-00;2025-12-31;1;CARAMURU ALIMENTOS S.A.;026190;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-12-31;1.01.02.01.01;Títulos para Negociação;0.0000000000;S
00.080.671/0001-00;2025-12-31;1;CARAMURU ALIMENTOS S.A.;026190;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-12-31;1.01.02.01.02;Títulos Designados a Valor Justo;0.0000000000;S
00.080.671/0001-00;2025-12-31;1;CARAMURU ALIMENTOS S.A.;026190;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-12-31;1.01.02.01.02;Títulos Designados a Valor Justo;0.0000000000;S
00.080.671/0001-00;2025-12-31;1;CARAMURU ALIMENTOS S.A.;026190;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-12-31;1.01.02.02;Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes;0.0000000000;S
00.080.671/0001-00;2025-12-31;1;CARAMURU ALIMENTOS S.A.;026190;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-12-31;1.01.02.02;Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes;0.0000000000;S
00.080.671/0001-00;2025-12-31;1;CARAMURU ALIMENTOS S.A.;026190;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-12-31;1.01.02.03;Aplicações Financeiras Avaliadas ao Custo Amortizado;0.0000000000;S
